id,iddep,nom,dep,resp,primer-nombre,nombre-medio,apellido-catalan,centres-cp,centres-com,centres-pob
8586,5823,Centre de Dia per a gent gran de Manresa,Departament de Benestar Social i Família,null,null,,,8240,Bages,Manresa
8582,5823,Centre de Dia per a gent gran de Mataró,Departament de Benestar Social i Família,null,null,,,8303,Maresme,Mataró
8581,5823,Centre de Dia per a gent gran de Mollet del Vallès,Departament de Benestar Social i Família,null,null,,,8100,Vallès Oriental,Mollet del Vallès
8574,5823,Centre de Dia per a gent gran de Montcada i Reixac,Departament de Benestar Social i Família,null,null,,,8110,Vallès Occidental,Montcada i Reixac
8546,5823,Centre de Dia per a gent gran de Reus,Departament de Benestar Social i Família,null,null,,,43203,Baix Camp,Reus
8575,5823,Centre de Dia per a gent gran de Rubí,Departament de Benestar Social i Família,null,null,,,8191,Vallès Occidental,Rubí
8576,5823,Centre de Dia per a gent gran de Sabadell Centre,Departament de Benestar Social i Família,Pilar Puente,Pilar,,Puente,8202,Vallès Occidental,Sabadell
8590,5823,Centre de Dia per a gent gran de Sabadell Roureda,Departament de Benestar Social i Família,null,null,,,8207,Vallès Occidental,Sabadell
8589,5823,Centre de Dia per a gent gran de Sant Adrià Centre,Departament de Benestar Social i Família,null,null,,,8930,Barcelonès,Sant Adrià de Besòs
8557,5823,Centre de Dia per a gent gran de Sant Adrià de Besòs,Departament de Benestar Social i Família,Lourdes Ferrer,Lourdes,,Ferrer,8930,Barcelonès,Sant Adrià de Besòs
8577,5823,Centre de Dia per a gent gran de Sant Cugat del Vallès,Departament de Benestar Social i Família,null,null,,,8190,Vallès Occidental,Sant Cugat del Vallès
8566,5823,Centre de Dia per a gent gran de Tremp,Departament de Benestar Social i Família,Josep Castells i Ferré,Josep,,Castells,25620,Pallars Jussà,Tremp
8587,5823,Centre de Dia per a gent gran de Vallirana,Departament de Benestar Social i Família,Enric Sànchez,Enric,,Sànchez,8759,Baix Llobregat,Vallirana
8571,5823,Centre de Dia per a gent gran de Vielha,Departament de Benestar Social i Família,null,null,,,25530,Val d'Aran,Vielha e Mijaran
8543,5823,Centre de Dia per a gent gran de Vilafranca del Penedès,Departament de Benestar Social i Família,Beatriu Forn i Ferrer,Beatriu,,Forn,8720,Alt Penedès,Vilafranca del Penedès
8563,5823,Centre de Dia per a gent gran de la Sénia,Departament de Benestar Social i Família,null,null,,,43560,Montsià,La Sénia
8588,5823,Centre de Dia per a gent gran de la Trinitat Vella,Departament de Benestar Social i Família,null,null,,,8033,Barcelonès,Barcelona
8547,5823,Centre de Dia per a gent gran del Delta del Llobregat,Departament de Benestar Social i Família,Albert Lozano,Albert,,Lozano,8820,Baix Llobregat,El Prat de Llobregat
8555,5823,Centre de Dia per a gent gran del Mil·lenari,Departament de Benestar Social i Família,Mercè Darnell,Mercè,,Darnell,8001,Barcelonès,Barcelona
8542,5823,Centre de Dia per a gent gran els Arcs,Departament de Benestar Social i Família,null,null,,,17600,Alt Empordà,Figueres
8565,5823,Centre de Dia per a gent gran la Pobla de Segur,Departament de Benestar Social i Família,Josep Castells i Ferré,Josep,,Castells,25500,Pallars Jussà,La Pobla de Segur
8552,5823,Centre de Dia per a gent gran la Trinitat,Departament de Benestar Social i Família,null,null,,,8033,Barcelonès,Barcelona
8553,5823,Centre de Dia per a gent gran la Verneda,Departament de Benestar Social i Família,null,null,,,8020,Barcelonès,Barcelona
8573,5823,Centre de Dia per a gent gran les Arenes,Departament de Benestar Social i Família,null,null,,,8227,Vallès Occidental,Terrassa
8561,5823,Centre de Dia per a gent gran les Bernardes de Salt,Departament de Benestar Social i Família,Aurora Sànchez,Aurora,,Sànchez,17190,Gironès,Salt
8554,5823,Centre de Dia per a gent gran les Corts,Departament de Benestar Social i Família,null,null,,,8028,Barcelonès,Barcelona
8560,5823,Centre de Dia per a gent gran les Garrigues,Departament de Benestar Social i Família,null,null,,,25400,Garrigues,Les Borges Blanques
15055,2221,Centre de Documentació,Departament de Cultura,Elena Heidepriem Olazábal,Elena,Heidepriem,Olazábal,8001,Barcelonès,Barcelona
11891,1103,Centre de Documentació Europea (UAB),Departament d'Economia i Coneixement,null,null,,,8193,Vallès Occidental,Cerdanyola del Vallès
12241,1103,Centre de Documentació Europea (URL),Departament d'Economia i Coneixement,null,null,,,8034,Barcelonès,Barcelona
11895,1103,Centre de Documentació Europea (URV),Departament d'Economia i Coneixement,null,null,,,43204,Baix Camp,Reus
11893,1103,Centre de Documentació Europea (UdG),Departament d'Economia i Coneixement,null,null,,,17071,Gironès,Girona
11894,1103,Centre de Documentació Europea (UdL),Departament d'Economia i Coneixement,null,null,,,25006,Segrià,Lleida
2487,5823,Centre de Documentació Juvenil,Departament de Benestar Social i Família,Roser Paredes Baulida,Roser,Paredes,Baulida,8015,Barcelonès,Barcelona
4183,4163,Centre de Formació i Estudis Agrorurals,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Àngel Company Vercher,Àngel,Company,Vercher,43205,Baix Camp,Reus
4399,4163,Centre de Mecanització Agrària,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Felipe José Gracia Aguila,Felipe,José Gracia,Aguila,25198,Segrià,Lleida
12844,13757,Centre de Mediació de Dret Privat de Catalunya,Departament de Justícia,Anna Llanza Sicart,Anna,Llanza,Sicart,8009,Barcelonès,Barcelona
,,,,,,,,25004,Segrià,Lleida
,,,,,,,,43002,Tarragonès,Tarragona
,,,,,,,,43500,Baix Ebre,Tortosa
,,,,,,,,17002,Gironès,Girona
2692,6,Centre de Medicina de l'Esport i d'Activitat Física a Girona,Departament de la Presidència,null,null,,,17190,Gironès,Salt
2693,6,Centre de Medicina de l'Esport i d'Activitat Física a Lleida,Departament de la Presidència,null,null,,,25002,Segrià,Lleida
2694,6,Centre de Medicina de l'Esport i d'Activitat Física a Tarragona,Departament de la Presidència,null,null,,,43003,Tarragonès,Tarragona
6841,2221,Centre de Normalització Lingüística Barcelona (Delegació d'Horta-Guinardó) (CNL),Departament de Cultura,null,null,,,8025,Barcelonès,Barcelona
6836,2221,Centre de Normalització Lingüística Barcelona (Delegació de Ciutat Vella) (CNL),Departament de Cultura,null,null,,,8002,Barcelonès,Barcelona
6840,2221,Centre de Normalització Lingüística Barcelona (Delegació de Gràcia-Sarrià-Sant Gervasi) (CNL),Departament de Cultura,null,null,,,8012,Barcelonès,Barcelona
19012,2221,Centre de Normalització Lingüística Barcelona (Delegació de Les Corts) (CNL),Departament de Cultura,null,null,,,8028,Barcelonès,Barcelona
6842,2221,Centre de Normalització Lingüística Barcelona (Delegació de Nou Barris) (CNL),Departament de Cultura,null,null,,,8016,Barcelonès,Barcelona
6843,2221,Centre de Normalització Lingüística Barcelona (Delegació de Sant Andreu) (CNL),Departament de Cultura,null,null,,,8030,Barcelonès,Barcelona
6844,2221,Centre de Normalització Lingüística Barcelona (Delegació de Sant Martí) (CNL),Departament de Cultura,null,null,,,8018,Barcelonès,Barcelona
6838,2221,Centre de Normalització Lingüística Barcelona (Delegació de Sants-Montjuïc) (CNL),Departament de Cultura,null,null,,,8014,Barcelonès,Barcelona
6837,2221,Centre de Normalització Lingüística Barcelona (Delegació de l'Eixample) (CNL),Departament de Cultura,null,null,,,8036,Barcelonès,Barcelona
6923,2221,Centre de Normalització Lingüística Ca N'Ametller (CNL),Departament de Cultura,null,null,,,8750,Baix Llobregat,Molins de Rei
6924,2221,Centre de Normalització Lingüística Cornellà de Llobregat (CNL),Departament de Cultura,null,null,,,8940,Baix Llobregat,Cornellà de Llobregat
6933,2221,Centre de Normalització Lingüística El Prat de Llobregat (CNL),Departament de Cultura,null,null,,,8820,Baix Llobregat,El Prat de Llobregat
6925,2221,Centre de Normalització Lingüística Eramprunyà (CNL),Departament de Cultura,null,null,,,8830,Baix Llobregat,Sant Boi de Llobregat
6927,2221,Centre de Normalització Lingüística L'Heura (CNL),Departament de Cultura,null,null,,,8921,Barcelonès,Santa Coloma de Gramenet
6931,2221,Centre de Normalització Lingüística Montserrat (CNL),Departament de Cultura,null,null,,,8240,Bages,Manresa
6934,2221,Centre de Normalització Lingüística Roses (CNL),Departament de Cultura,null,null,,,8980,Baix Llobregat,Sant Feliu de Llobregat
6939,2221,Centre de Normalització Lingüística Vallès Occidental 3 (CNL),Departament de Cultura,null,null,,,8290,Vallès Occidental,Cerdanyola del Vallès
6940,2221,Centre de Normalització Lingüística Vallès Oriental (CNL),Departament de Cultura,null,null,,,8401,Vallès Oriental,Granollers
6932,2221,Centre de Normalització Lingüística d'Osona (CNL),Departament de Cultura,null,null,,,8500,Osona,Vic
6921,2221,Centre de Normalització Lingüística de Badalona-Sant Adrià (CNL),Departament de Cultura,null,null,,,8912,Barcelonès,Badalona
6922,2221,Centre de Normalització Lingüística de Barcelona (CNL),Departament de Cultura,null,null,,,8002,Barcelonès,Barcelona
6926,2221,Centre de Normalització Lingüística de Girona (CNL),Departament de Cultura,null,null,,,17004,Gironès,Girona
6929,2221,Centre de Normalització Lingüística de Lleida (CNL),Departament de Cultura,null,null,,,25002,Segrià,Lleida
6935,2221,Centre de Normalització Lingüística de Sabadell (CNL),Departament de Cultura,null,null,,,8202,Vallès Occidental,Sabadell
6936,2221,Centre de Normalització Lingüística de Tarragona (CNL),Departament de Cultura,null,null,,,43005,Tarragonès,Tarragona
6937,2221,Centre de Normalització Lingüística de Terrassa-Rubí (CNL),Departament de Cultura,null,null,,,8221,Vallès Occidental,Terrassa
6919,2221,Centre de Normalització Lingüística de l'Alt Penedès i el Garraf (CNL),Departament de Cultura,null,null,,,8720,Alt Penedès,Vilafranca del Penedès
6928,2221,Centre de Normalització Lingüística de l'Hospitalet de Llobregat (CNL),Departament de Cultura,null,null,,,8901,Barcelonès,L'Hospitalet de Llobregat
6920,2221,Centre de Normalització Lingüística de l'Àrea de Reus Miquel Ventura (CNL),Departament de Cultura,null,null,,,43205,Baix Camp,Reus
6938,2221,Centre de Normalització Lingüística de les Terres de l'Ebre (CNL),Departament de Cultura,null,null,,,43500,Baix Ebre,Tortosa
6930,2221,Centre de Normalització Lingüística del Maresme (CNL),Departament de Cultura,null,null,,,null,Maresme,Mataró
10078,1103,Centre de Patents (UB),Departament d'Economia i Coneixement,null,null,,,8028,Barcelonès,Barcelona
7085,2803,Centre de Prevenció i Control de la Tuberculosi,Departament de Salut,null,null,,,8001,Barcelonès,Barcelona
11670,3392,Centre de Recerca Ecològica i Aplicacions Forestals (CREAF),Departament de Territori i Sostenibilitat,Ferran Roda,Ferran,,Roda,8193,Vallès Occidental,Cerdanyola del Vallès
18689,1103,Centre de Recerca Matemàtica,Departament d'Economia i Coneixement,Joaquim Bruna Floris,Joaquim,Bruna,Floris,8193,Vallès Occidental,Cerdanyola del Vallès
16748,1103,Centre de Recerca en Economia Internacional (CREI),Departament d'Economia i Coneixement,null,null,,,8005,Barcelonès,Barcelona
6534,4163,Centre de Recuperació de Fauna Salvatge de Torreferrussa,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Manel Pomarol Clotet,Manel,Pomarol,Clotet,8130,Vallès Occidental,Santa Perpètua de Mogoda
6536,4163,Centre de Recuperació de Fauna Salvatge de Vallcalent,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Jordi Ruiz Olmo,Jordi,Ruiz,Olmo,25003,Segrià,Lleida
6537,4163,Centre de Recuperació de Fauna Salvatge del Parc Natural del Delte de l'Ebre,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Miquel Àngel Franch Casanova,Miquel,Àngel Franch,Casanova,43580,Baix Ebre,Deltebre
6535,4163,Centre de Recuperació de Fauna Salvatge del Parc Natural dels Aiguamolls de l'Empordà,"Departament d'Agricultura, Ramaderia, Pesca, Alimentació i Medi Natural",Jordi Ruiz Olmo,Jordi,Ruiz,Olmo,17486,Alt Empordà,Castelló d'Empúries
8771,1599,"Centre de Recursos Educatius ""Joan Amades"" per a Deficients Visuals",Departament d'Ensenyament,null,null,,,8015,Barcelonès,Barcelona
10473,1103,Centre de Recursos Educatius (URV),Departament d'Economia i Coneixement,null,null,,,43007,Tarragonès,Tarragona
7918,1599,Centre de Recursos Educatius per a Deficients Auditius (CREDA) Baix Llobregat,Departament d'Ensenyament,null,null,,,8980,Baix Llobregat,Sant Feliu de Llobregat
2206,1599,Centre de Recursos Educatius per a Deficients Auditius (CREDA) Catalunya Central,Departament d'Ensenyament,null,null,,,8243,Bages,Manresa
8767,1599,Centre de Recursos Educatius per a Deficients Auditius (CREDA) Comarques II,Departament d'Ensenyament,null,null,,,8930,Barcelonès,Sant Adrià de Besòs
16386,1599,Centre de Recursos Educatius per a Deficients Auditius (CREDA) Comarques IV,Departament d'Ensenyament,null,null,,,8800,Garraf,Vilanova i la Geltrú
8769,1599,Centre de Recursos Educatius per a Deficients Auditius (CREDA) Jordi Perelló,Departament d'Ensenyament,null,null,,,8208,Vallès Occidental,Sabadell
8770,1599,Centre de Recursos Educatius per a Deficients Auditius (CREDA) Lleida,Departament d'Ensenyament,null,null,,,25003,Segrià,Lleida
16385,1599,Centre de Recursos Educatius per a Deficients Auditius (CREDA) Maresme-Vallès Oriental,Departament d'Ensenyament,null,null,,,8402,Vallès Oriental,Granollers
8768,1599,Centre de Recursos Educatius per a Deficients Auditius (CREDA) Narcís Masó,Departament d'Ensenyament,null,null,,,17190,Gironès,Salt
2118,1599,Centre de Recursos Educatius per a Deficients Auditius (CREDA) Pere Barnils,Departament d'Ensenyament,null,null,,,8014,Barcelonès,Barcelona
7919,1599,Centre de Recursos Educatius per a Deficients Auditius (CREDA) Tarragona,Departament d'Ensenyament,null,null,,,43006,Tarragonès,Tarragona
2022,1599,Centre de Recursos Pedagògics (CRP) d'Horta-Guinardó,Departament d'Ensenyament,null,null,,,8024,Barcelonès,Barcelona
2045,1599,Centre de Recursos Pedagògics (CRP) d'Osona,Departament d'Ensenyament,null,null,,,8500,Osona,Vic
2058,1599,Centre de Recursos Pedagògics (CRP) de Castelldefels,Departament d'Ensenyament,null,null,,,8860,Baix Llobregat,Castelldefels
2026,1599,Centre de Recursos Pedagògics (CRP) de Gràcia,Departament d'Ensenyament,null,null,,,8024,Barcelonès,Barcelona
2023,1599,Centre de Recursos Pedagògics (CRP) de Nou Barris,Departament d'Ensenyament,null,null,,,8031,Barcelonès,Barcelona
2097,1599,Centre de Recursos Pedagògics (CRP) de Reus,Departament d'Ensenyament,null,null,,,43202,Baix Camp,Reus
2038,1599,Centre de Recursos Pedagògics (CRP) de Sant Adrià de Besòs,Departament d'Ensenyament,null,null,,,8930,Barcelonès,Sant Adrià de Besòs
2028,1599,Centre de Recursos Pedagògics (CRP) de Sant Andreu,Departament d'Ensenyament,null,null,,,8030,Barcelonès,Barcelona
2024,1599,Centre de Recursos Pedagògics (CRP) de Sant Martí,Departament d'Ensenyament,null,null,,,8020,Barcelonès,Barcelona
2025,1599,Centre de Recursos Pedagògics (CRP) de Sants-Montjuïc,Departament d'Ensenyament,null,null,,,8014,Barcelonès,Barcelona
2029,1599,Centre de Recursos Pedagògics (CRP) de Sarrià-Sant Gervasi,Departament d'Ensenyament,null,null,,,8017,Barcelonès,Barcelona
2096,1599,Centre de Recursos Pedagògics (CRP) de l'Alt Camp,Departament d'Ensenyament,null,null,,,43800,Alt Camp,Valls
2073,1599,Centre de Recursos Pedagògics (CRP) de l'Alt Empordà,Departament d'Ensenyament,null,null,,,17600,Alt Empordà,Figueres
2032,1599,Centre de Recursos Pedagògics (CRP) de l'Alt Penedès,Departament d'Ensenyament,null,null,,,8720,Alt Penedès,Vilafranca del Penedès
2083,1599,Centre de Recursos Pedagògics (CRP) de l'Alt Urgell,Departament d'Ensenyament,null,null,,,25700,Alt Urgell,La Seu d'Urgell
2084,1599,Centre de Recursos Pedagògics (CRP) de l'Alta Ribagorça,Departament d'Ensenyament,null,null,,,25520,Alta Ribagorça,El Pont de Suert
2051,1599,Centre de Recursos Pedagògics (CRP) de l'Anoia,Departament d'Ensenyament,null,null,,,8700,Anoia,Igualada
2027,1599,Centre de Recursos Pedagògics (CRP) de l'Eixample,Departament d'Ensenyament,null,null,,,8036,Barcelonès,Barcelona
2093,1599,Centre de Recursos Pedagògics (CRP) de l'Urgell,Departament d'Ensenyament,null,null,,,25300,Urgell,Tàrrega
2075,1599,Centre de Recursos Pedagògics (CRP) de la Cerdanya,Departament d'Ensenyament,null,null,,,17520,Cerdanya,Puigcerdà
2021,1599,Centre de Recursos Pedagògics (CRP) de la Ciutat Vella,Departament d'Ensenyament,null,null,,,8002,Barcelonès,Barcelona
2035,1599,Centre de Recursos Pedagògics (CRP) de la Ciutat de Badalona,Departament d'Ensenyament,null,null,,,8918,Barcelonès,Badalona
2037,1599,Centre de Recursos Pedagògics (CRP) de la Ciutat de Santa Coloma de Gramenet,Departament d'Ensenyament,null,null,,,8922,Barcelonès,Santa Coloma de Gramenet
2036,1599,Centre de Recursos Pedagògics (CRP) de la Ciutat de l'Hospitalet,Departament d'Ensenyament,null,null,,,8906,Barcelonès,L'Hospitalet de Llobregat
2100,1599,Centre de Recursos Pedagògics (CRP) de la Conca de Barberà,Departament d'Ensenyament,null,null,,,43400,Conca de Barberà,Montblanc
